Serial,Day,Location,Liters,Lat,Lng,Color
1515461,29,A6/4 - Terenure Rd. East - Creative Asian Dining,1589,53.31008491,-6.282692481,"[128, 128, 128]"
1515463,29,Boardwalk - Ha'penny Bridge to O'Connell Bridge - Opp. Sacrament Church,1362,53.34696562,-6.261283017,"[128, 128, 128]"
1515464,29,A6/1 - Rathmines plaza Swan leisure,6132,53.32482388,-6.265391697,"[128, 128, 128]"
1515465,29,Rosie Hackett Bridge meets Eden Quay,1249,53.34789836,-6.257345257,"[128, 128, 128]"
1515484,29,Grattan Bridge - Wellington Quay Side,1249,53.34542,-6.267603333,"[128, 128, 128]"
1515487,29,Manor St. - Centra - at corner of Arbour Hill,6700,53.35050785,-6.281770477,"[128, 128, 128]"
1515488,29,Raheny - Macaris,681,53.38017567,-6.17400198,"[128, 128, 128]"
1515489,29,Boardwalk - Grattan Bridge to Millenium Bridge - Opp. Morrison Grill,340,53.3461732,-6.265772546,"[128, 128, 128]"
1515490,29,A4/4 - Ranelagh triangle at spar,2384,53.32525783,-6.255167326,"[128, 128, 128]"
1515497,29,Smithfield - Dublin Bikes - Mater UCD,5791,53.34966359,-6.277925189,"[128, 128, 128]"
1515498,29,Rosie Hackett Bridge meets Burgh Quay - Opp. Bermingham cameras,1022,53.34738571,-6.257256732,"[128, 128, 128]"
1515499,29,Collins Ave. - Spar - Kitty Kiernans Pub,3293,53.3768629,-6.223602183,"[128, 128, 128]"
1515500,29,Clontarf Rd. - Vernon Ave. - Outside Thunders Cafe,3293,53.359175,-6.196275,"[128, 128, 128]"
1515501,29,A4/1 - The Barge - Grand Canal,2725,53.33046764,-6.260672002,"[128, 128, 128]"
1515502,29,Raheny Main St - Four Star Pizza,1930,53.37960066,-6.175049879,"[128, 128, 128]"
1515503,29,Swords Rd at Bus Stop 1639 - inbound - outside Magners Pharmacy,2725,53.39653503,-6.245094501,"[128, 128, 128]"
1515504,29,Boyle Sports - Riordans Pub - Finglas Village,4656,53.38922587,-6.299612193,"[128, 128, 128]"
1515549,29,Griffith Ave - Ardscoil Ris,681,53.36905311,-6.228995151,"[128, 128, 128]"
1515550,29,Boardwalk - Ha'penny Bridge to O'Connell Bridge - Opp. Tanning Salon,1022,53.34681333,-6.2619,"[128, 128, 128]"
1515551,29,Parliament St. - Beef & Lobster,3520,53.34418219,-6.267305501,"[128, 128, 128]"
1515552,29,Boardwalk - Millenium Bridge to Ha'penny Bridge  - Opp. Colour Works,340,53.34627634,-6.264609528,"[128, 128, 128]"
1515553,29,Clontarf Rd. - Vernon Ave. - Outside Spar & Roccos,3520,53.35921833,-6.195936667,"[128, 128, 128]"
1515554,29,Smithfield Third Space corner Haymarket,5678,53.34850035,-6.278505044,"[128, 128, 128]"
1515555,29,A4/1 - Grand Canal - Charlemont Luas Exit Opp Hotel,1703,53.33087534,-6.258948907,"[128, 128, 128]"
1515556,29,Between Whitworth Rd & Grand Parade - outbound N1 - outside Spar,1816,53.36217623,-6.259098381,"[128, 128, 128]"
1515557,29,Boardwalk - O'Connell Bridge to Rosie Hackett Bridge - Opp. Carlyle Club Townhouse,908,53.34758242,-6.258680986,"[128, 128, 128]"
1515558,29,Smithfield - Generator Bar,3293,53.34821411,-6.278524687,"[128, 128, 128]"
1515559,29,Drumcondra Dart Starion at bus stop 17 - Outbound N1,8290,53.36312204,-6.258361377,"[128, 128, 128]"
1515560,29,Heuston Station Opposite - Bus Stop - Outbound,1816,53.34584833,-6.293701667,"[128, 128, 128]"
1515561,29,Aston Quay- Bus Stop 329- Riverside Shop,9084,53.34625638,-6.261716676,"[128, 128, 128]"
1515562,29,St. Aidans Park Rd- At Junction Of Malahide Road,0,53.36477166,-6.229997574,"[255, 0, 0]"
1515564,29,A6/3 - Harolds Cross - Bus Stop 1343 - Opp. Coughlan’s Centra,5110,53.32264621,-6.279425449,"[128, 128, 128]"
1515566,29,Manor St. - Bus Stop 1648 -Corner of Arbour Place,6700,53.35096833,-6.28275,"[128, 128, 128]"
1515567,29,Cabra Rd - Bus Stop 78 - DCC Area Office,6700,53.36116303,-6.284160956,"[128, 128, 128]"
1515568,29,A4/1 - Charlemont Court Opp 29-30 - Canal,6018,53.33030545,-6.262483028,"[128, 128, 128]"
1515569,29,Super Value Finglas Village,1022,53.39017259,-6.298413763,"[128, 128, 128]"
1515571,29,A6/2 - Portobello Quay - Grand Canal,5678,53.33024072,-6.265512884,"[128, 128, 128]"
1515572,29,Supervalu - Ballymun,2044,53.39519813,-6.264203643,"[128, 128, 128]"
1515573,29,Glasnevin avenue - Bus stop 139 - Tesco Express,3747,53.39059767,-6.286549975,"[128, 128, 128]"
1515574,29,A6/2 - Portobello - Atlas Language School - Grand Canal,5110,53.33019671,-6.264802298,"[128, 128, 128]"
1515576,29,Pappin Rd - Paddy Power - at shops,2952,53.3857926,-6.265730153,"[128, 128, 128]"
1515577,29,Boardwalk - Grattan Bridge to Millenium Bridge - Opp. BG Solicitors,681,53.34602182,-6.267617755,"[128, 128, 128]"
1515578,29,Boardwalk - Ha'penny Bridge to O'Connell Bridge - Opp. Arlington Bar,227,53.34706579,-6.260884767,"[255, 0, 0]"
1515579,29,A4/1 - Grand Canal -  Charlemont Court,1930,53.33032452,-6.262889796,"[128, 128, 128]"
1515580,29,Bank of Ireland Phibsboro - North Circular Rd.,6018,53.36083375,-6.271833622,"[128, 128, 128]"
1515581,29,Smithfield - Maldron Hotel - Beside Parking Meter 5377,5678,53.34941474,-6.27810536,"[128, 128, 128]"
1515582,29,Parliament St. - Porterhouse,4428,53.34503219,-6.267429748,"[128, 128, 128]"
1515583,29,Boardwalk - Rosie Hackett Bridge to Butt Bridge - Opp. Tracey's Pharmacy,2384,53.3479414,-6.256993848,"[128, 128, 128]"
1515584,29,Aston Quay - USIT - Bus Stop 325,3520,53.34674236,-6.259753858,"[128, 128, 128]"
1515585,29,Wms 1393 - Right - Playground - Smithfield,6473,53.34730184,-6.2785271,"[128, 128, 128]"
1515586,29,Burgh Quay - Bus Stop Outside Immigration Service,2725,53.34742639,-6.256354325,"[128, 128, 128]"
1515588,29,Rosie Hackett Bridge meets Burgh Quay - Opp. Empire Casino,340,53.34735951,-6.257395209,"[128, 128, 128]"
1515589,29,Burgh Quay - Bus Stop Outside Immigration Service,5110,53.3473207,-6.256970364,"[128, 128, 128]"
1515590,29,Smithfield - Luas Stop - Donuts & Coffee Shop,3520,53.34699682,-6.277345419,"[128, 128, 128]"
1515593,29,Westmoreland St. - Circle k - Against Railing,6132,53.34661338,-6.259214271,"[128, 128, 128]"
1515594,29,Gratten Bridge - Boardwalk Side,2157,53.34591167,-6.267798333,"[128, 128, 128]"
1515595,29,Boardwalk - Ha'penny Bridge to O'Connell Bridge - Opp. Arlington Hotel,340,53.34710667,-6.260563333,"[128, 128, 128]"
1515596,29,Aston Quay-outside The Dublin Barber,8744,53.34649553,-6.260985054,"[128, 128, 128]"
1515597,29,Aston Quay - Supervalu,6245,53.34647382,-6.26038172,"[128, 128, 128]"
1515598,29,Parliament St. - Turks Head,2611,53.34488379,-6.267507813,"[128, 128, 128]"
1515599,29,Wms 1137 - Left - Smithfield Playground,6473,53.34729723,-6.27853456,"[128, 128, 128]"
1515600,29,Smithfield - Costa Coffee - Beside Luas Line,4996,53.34704833,-6.278723333,"[128, 128, 128]"
1515601,29,Temple Bar - Fleet St - Paddy Power,6813,53.345763,-6.260160734,"[128, 128, 128]"
1515602,29,Parliament St. - Spar,2157,53.34467167,-6.267231667,"[128, 128, 128]"
1515603,29,Temple Bar Sq. - Sitar Indian,227,53.34561941,-6.26284156,"[255, 0, 0]"
1515603,29,Fairview At Steps To Footbridge,113,53.36363715,-6.234242991,"[255, 0, 0]"
1515604,29,Wms 1087 - Ballyfermot - Homesavers - Bus Stop 2656 (Left),1703,53.34257125,-6.358520695,"[128, 128, 128]"
1515605,29,Essex St. East - Projects Art Centre,6473,53.3451065,-6.265804116,"[128, 128, 128]"
1515606,29,Boardwalk - Millenium Bridge to Ha'penny Bridge  - Opp. Unicef,113,53.34636261,-6.264046846,"[255, 0, 0]"
1515607,29,Essex St. West -Smock Alley Theatre,4769,53.3446818,-6.268761983,"[128, 128, 128]"
1515609,29,Wms 1089 - Smithfield - Chopped,1249,53.34810066,-6.278230141,"[128, 128, 128]"
1515610,29,A2/3 - Sandymount Village at Jaz Hair Co.,1362,53.33182833,-6.215916667,"[128, 128, 128]"
1515612,29,Sandymount Village- Ped X Over- Artybaker,2839,53.332028,-6.214817343,"[128, 128, 128]"
1515613,29,Clontarf Rd. - Inbound - at Bus Stop 1731,2839,53.35904645,-6.196384796,"[128, 128, 128]"
1516157,29,End Of Sir John Rogerson Quay - Opp. Fresh at Bike Rack,2498,53.34560389,-6.230886794,"[128, 128, 128]"
1516449,29,James Joyce St - Foley St Junction - DCC The Lab,3406,53.35140032,-6.253296198,"[128, 128, 128]"
1516450,29,"Outside Spar, Hanover Quay",1022,53.34407308,-6.236155684,"[128, 128, 128]"
1516630,29,Sunmerhill Parade - 16 Lowrys Pub,6359,53.35758702,-6.248486077,"[128, 128, 128]"
1516631,29,Cornmarket - Farrow & Ball - at Bike Rack,3633,53.34322728,-6.27587884,"[128, 128, 128]"
1516632,29,Chapelizod Plaza - Spar Shop,2611,53.34926111,-6.344191424,"[128, 128, 128]"
1516635,29,Errigal Rd - at the Shops - Bus Stop 6094,3066,53.3254192,-6.32127522,"[128, 128, 128]"
1516636,29,Forbes St corner Hanover Quay,3293,53.34425418,-6.238370892,"[128, 128, 128]"
1516637,29,Cardiff Lane - Opp Starbucks - Ropewalk Way,1930,53.34557643,-6.240550655,"[128, 128, 128]"
1516638,29,Cooley Rd - Main Entrance to Childrens Hospital,4656,53.3266952,-6.317335385,"[128, 128, 128]"
1516640,29,Georges Quay Bus Stop B,2952,53.34737066,-6.253102584,"[128, 128, 128]"
1516642,29,Pearse Street Outside Valentino Restaurant,1589,53.34252042,-6.238727833,"[128, 128, 128]"
1516643,29,Mayor St Opp One Dockland Central,567,53.34850644,-6.240898056,"[128, 128, 128]"
1516644,29,Cluid Housing - Sheriff St. Upper,2384,53.35004446,-6.233154878,"[128, 128, 128]"
1516646,29,Bus Stop 353 Pearse St.,1589,53.34282315,-6.239782327,"[128, 128, 128]"
1516647,29,Facebook - Cardiff Lane,2044,53.34457987,-6.240609547,"[128, 128, 128]"
1516648,29,Ringsend Rd At Bus Stop 354,5223,53.34212619,-6.236523373,"[128, 128, 128]"
1516649,29,At Junction Of Mayor Street And Castleforbes At Bike Rack And Bench,2157,53.34842557,-6.232028096,"[128, 128, 128]"
1516651,29,Outside Spar Dolohins Barn At Junction Of Rubens Street,5564,53.33388602,-6.290709656,"[128, 128, 128]"
1516689,29,Shantalla Rd - The Shops At Bus Stop 218 - Opp Beaumont House,2839,53.38593703,-6.233803813,"[128, 128, 128]"
1516832,29,"Opposite Insomnia Coffee, Mayor St Upper",908,53.34848974,-6.23036048,"[128, 128, 128]"
1516834,29,Guild St - Luke Kelly Statue,3747,53.34983693,-6.240448259,"[128, 128, 128]"
1516836,29,Portland Row - Cross Care Community Cafe,9425,53.35605564,-6.248399262,"[0, 255, 0]"
1516838,29,Hanover Quay Opposute Accenture,340,53.3439665,-6.234670783,"[128, 128, 128]"
1516841,29,"Outside Milano, Hanover Quay",908,53.3441274,-6.2370703,"[128, 128, 128]"
1516842,29,Summerhill - Rutland Lwr - Pedestrain X Over - Outside 49a,7381,53.35556393,-6.252955777,"[128, 128, 128]"
1516843,29,Creighton Street Outside Eurospar,9312,53.34526504,-6.246601956,"[128, 128, 128]"
1516844,29,Diamond Park- Gardiner Street Entrance,2384,53.35343977,-6.25602209,"[128, 128, 128]"
1516846,29,City Quay Grant Thornton,4088,53.3471199,-6.250568859,"[128, 128, 128]"
1516847,29,New Wapping St outside Central Bank,908,53.34789371,-6.235344284,"[128, 128, 128]"
1516848,29,"Custom House Sq, Mayor St Lower - Medical Centre",2498,53.3492814,-6.244821711,"[128, 128, 128]"
1516849,29,Percy Place At Lock C3 Bridge,2725,53.33624835,-6.242123644,"[128, 128, 128]"
1516850,29,A2/1 - Barrow St Outside Spar,6700,53.3401835,-6.236569547,"[128, 128, 128]"
1516988,29,New Wapping Street Junction Mayor Street Upper,4428,53.34891333,-6.235226254,"[128, 128, 128]"
1516989,29,Ballybough Rd. - The Day Today Shop,7154,53.35947623,-6.245243279,"[128, 128, 128]"
1516991,29,Bridge Tavern - Summerhill,7608,53.35876715,-6.246432644,"[128, 128, 128]"
1516992,29,"Outside AIB, Hannover Quay",908,53.34422341,-6.237571418,"[128, 128, 128]"
1516993,29,"Taxi Rank/Dublin Bikes - Opp Milano, Hanover Quay",681,53.3442099,-6.237173645,"[128, 128, 128]"
1516994,29,Mayor Street Opposite EBS,4201,53.34911165,-6.242143557,"[128, 128, 128]"
1516995,29,Mayor St Lower Opposite Bank Of Ireland,3974,53.34933064,-6.245674092,"[128, 128, 128]"
1516996,29,Mayor St. - On Bridge - beside Retail Units & Canal Walkway Entrance,3066,53.34879094,-6.240082447,"[128, 128, 128]"
1516998,29,Beside 6 Hanover Quay,1476,53.34413716,-6.235525165,"[128, 128, 128]"
1517000,29,On Corner Of Benson St,1022,53.34392427,-6.233604378,"[128, 128, 128]"
1517001,29,Heuston Station Entrance - Inbound - Bus Stop 4413,2839,53.34615268,-6.292867901,"[128, 128, 128]"
1517002,29,Emmet St/Fitzgibbon St - Savoy Take Away,9766,53.3583334,-6.254794785,"[0, 255, 0]"
1517005,29,Georges Quay Outside Starbucks,2725,53.34744741,-6.255568212,"[128, 128, 128]"
1517006,29,Wms 1104 - Ballyfermot - Homesavers - Bus Stop 2656 (Right),1703,53.34259661,-6.358570755,"[128, 128, 128]"
1517007,29,Castleforbes St Outside Spar,3066,53.34916658,-6.231917362,"[128, 128, 128]"
1517008,29,Macken St Outside Educo Gym,1816,53.34289739,-6.240999495,"[128, 128, 128]"
1517009,29,High Street - Spar,4201,53.3431392,-6.275503331,"[128, 128, 128]"
1517011,29,Charlotte Quay Dock Beside Illuminated Sign,3179,53.34222183,-6.236415593,"[128, 128, 128]"
1517013,29,"Harbourmaster Place, Georges Dock",1249,53.34996439,-6.250635787,"[128, 128, 128]"
1517014,29,Talbot Street-bext To Seating At Memorial,3520,53.3513467,-6.250601719,"[128, 128, 128]"
1517015,29,Opposite Il Valentino Bakery,2157,53.34238641,-6.238667214,"[128, 128, 128]"
1517016,29,Guild Street - 1 Dockland,1816,53.34824739,-6.241161962,"[128, 128, 128]"
1517017,29,Five Lamps - Outside Spar Shop,4428,53.35499825,-6.246919432,"[128, 128, 128]"
1517019,29,Hanover Quay - Opp Accenture,681,53.34391332,-6.233540578,"[128, 128, 128]"
1517020,29,Outside No2 Grand Canal Square on Macken St,1135,53.34362976,-6.240733645,"[128, 128, 128]"
1517021,29,Barrow St - Entrance to Grand Canal Dock Station,2157,53.33921766,-6.236704376,"[128, 128, 128]"
1517022,29,Seville Place - Failte Ireland - At Railway Bridge UBB 1A,4996,53.35392394,-6.245647624,"[128, 128, 128]"
1517023,29,At Seating Aera Outside Coombe Hospital,3861,53.33524349,-6.289474049,"[128, 128, 128]"
1517025,29,Georges Quay Bus Stops,3179,53.34742591,-6.25271793,"[128, 128, 128]"
1517026,29,On Corner Of Railway Street Opposite Marys Mansion.,2271,53.35272559,-6.253959323,"[128, 128, 128]"
1517029,29,Driminagh - Long Mile Rd -161 Half Way Cabs,4769,53.324085,-6.326436667,"[128, 128, 128]"
1517030,29,Mayor St - Coffee Angel - The Exchange,1362,53.34925312,-6.245803291,"[128, 128, 128]"
1517031,29,Darryls Shop - Sean McDermot St. Lwr,3974,53.35323781,-6.254889649,"[128, 128, 128]"
1517327,29,A4/1 - Wilton Terrace - Middle,4088,53.33305442,-6.249914523,"[128, 128, 128]"
1517351,29,City Quay Opposite Matthews Carpets,2271,53.34704158,-6.249875805,"[128, 128, 128]"
1517353,29,A4/1 - Eustace Bridge - Pedestrian Xover - 56 Adelaide Rd,3179,53.33211273,-6.252933838,"[128, 128, 128]"
1517356,29,A4/1 - Wilton Terrace - Baggot St. End - at Lock C4,1476,53.33372458,-6.247560029,"[128, 128, 128]"
1517361,29,"Beside Tenable, Sir John Rogerson's Quay",908,53.34656307,-6.245482925,"[128, 128, 128]"
1517363,29,City Quay corner Moss St,2271,53.34715479,-6.251728733,"[128, 128, 128]"
1517364,29,Guild St corner Sheriff St Upp,6132,53.35049955,-6.240443935,"[128, 128, 128]"
1517366,29,A4/1 - Wilton Terrace - Lesson St End,2611,53.3323625,-6.252175328,"[128, 128, 128]"
1517367,29,Patriots Pub - Kilmainham Lane - at Pedestrian Xover,2498,53.34187621,-6.307685969,"[128, 128, 128]"
1517370,29,City Quay Across From St Marys Pre School,1589,53.34733825,-6.251409606,"[128, 128, 128]"
1517372,29,Sean MacDermott St. Upper - Larkin Community College,22258,53.35266297,-6.257524276,"[0, 255, 0]"
1517374,29,City Quay Outside Ulster Bank,1476,53.34741354,-6.253763801,"[128, 128, 128]"
1517375,29,Guild St corner Sheriff St Upper,1589,53.34922455,-6.240694355,"[128, 128, 128]"
1517376,29,City Quay Outside Sprout Restaurant,1816,53.34643505,-6.243477456,"[128, 128, 128]"
1517402,29,Wms 1185 - Ballyough Rd - Antonio's Takeaway,6245,53.36013246,-6.244130547,"[128, 128, 128]"
1517613,29,Outside Diamond Park Sean Mac Dermott Street Entrance,3520,53.3533517,-6.255398985,"[128, 128, 128]"
1517614,29,"The Observatory, Sir John Rogerson's Quay",2044,53.34640793,-6.244778291,"[128, 128, 128]"
1517615,29,DCC Central Area Office Sean MacDermott St,5678,53.35431074,-6.250303845,"[128, 128, 128]"
1517619,29,Tara Street Station Exit - Georges Quay,1703,53.34739095,-6.25462197,"[128, 128, 128]"
1517633,29,Buckingham St Shops - JCs Hair & Make Up,9652,53.35447892,-6.249897163,"[0, 255, 0]"
1517635,29,City Quay Opposite Creighton St,11015,53.34666856,-6.246016224,"[0, 255, 0]"
1517639,29,Opposite Forbes Street Junction Waterside,567,53.34600279,-6.237802674,"[128, 128, 128]"
1518272,29,"North Wall Quay, between New Wapping and Castleforbes",681,53.34711429,-6.233971349,"[128, 128, 128]"
1518273,29,North Wall Avenue At Dublin Bikes North Dock,567,53.34684349,-6.231145316,"[128, 128, 128]"
1518274,29,North Wall Avenue,1022,53.34708367,-6.229203248,"[128, 128, 128]"
1518275,29,Bridge Opposite SIPTU,1249,53.3480532,-6.254953048,"[128, 128, 128]"
1518276,29,Memorial Road / Custom House Quay Junction,1703,53.34845643,-6.251338208,"[128, 128, 128]"
1518277,29,Corner Britain Quay,1816,53.34533128,-6.23462546,"[128, 128, 128]"
1518278,29,Sir John Rogersons Quay Opposite Riverside Two Beside Admiral Statue,454,53.34614172,-6.239424755,"[128, 128, 128]"
1518279,29,Junction Asgard Road Outside Savvi,1249,53.34595625,-6.236867252,"[128, 128, 128]"
1518280,29,Opposite Convention Centre Outside Mc Cann Fitzgerald,794,53.34615105,-6.240156678,"[128, 128, 128]"
1518309,29,The Boat Bar Opp PWC,1249,53.34740506,-6.238268961,"[128, 128, 128]"
1518310,29,Outside Convention Centre,1362,53.34780983,-6.240247832,"[128, 128, 128]"
1518311,29,Custom House Quay Pedestrian Crossing,1249,53.34818742,-6.251780796,"[128, 128, 128]"
1518314,29,Opp Blood Stoney Rd,113,53.34585631,-6.235802588,"[255, 0, 0]"
1518315,29,Opposite Ferryman Pub,1589,53.34624711,-6.240723795,"[128, 128, 128]"
1518317,29,Forbes St Outside Docklands Dental,1930,53.34585332,-6.238063978,"[128, 128, 128]"
1518318,29,Sir John Rogerston Quay - Opp. JP Morgan,454,53.34548512,-6.232261144,"[128, 128, 128]"
1518320,29,Opp Custom House,1249,53.34817787,-6.25337833,"[128, 128, 128]"
1518321,29,Opp No.70 Sir John Rogerson Quay,340,53.34582512,-6.234560879,"[128, 128, 128]"
1518322,29,"Outside The Art Of Coffee, Sir John Rogerson's Quay",1589,53.34629063,-6.243927779,"[128, 128, 128]"
1518323,29,Junction Blood Stoney Road,1022,53.34586124,-6.235609649,"[128, 128, 128]"
1518324,29,At Steps To Admiral Brown Walk,1135,53.34600814,-6.239328724,"[128, 128, 128]"
1518326,29,"Opp Asgard Rd, Sir John Rogerson's Quay",567,53.34595634,-6.236858962,"[128, 128, 128]"
1518328,29,"Samuel Beckekett Bridge Outside 3 Building, Sir John Rogerson's Quay",681,53.34626918,-6.241718825,"[128, 128, 128]"
1518332,29,City Quay Opposite Snap Print,1022,53.34651646,-6.244417488,"[128, 128, 128]"
1518335,29,Opposite CHQ,2498,53.3479841,-6.247990969,"[128, 128, 128]"
1518340,29,"Opposite 3 Arena, North Wall Quay",908,53.34665608,-6.229027313,"[128, 128, 128]"
1518341,29,"Dublin Bikes Opp Milano, North Wall Quay",794,53.34778518,-6.244230596,"[128, 128, 128]"
1518342,29,Sir John Rogerson's Quay Opp Benson Street,567,53.34569686,-6.23292452,"[128, 128, 128]"
1518345,29,"Outside 3, Sir John Rogerson's Quay",794,53.34620604,-6.242128065,"[128, 128, 128]"
1518357,29,Central Bank Of Ireland,1022,53.34713049,-6.234620851,"[128, 128, 128]"
1518359,29,Opp Convention Centre At Bus Stop,1135,53.34745583,-6.239596506,"[128, 128, 128]"
1518360,29,Opposite J P Morgan Water Side,454,53.34694364,-6.232275292,"[128, 128, 128]"
1518363,29,North Wall Quay corner Commons St,2498,53.34806209,-6.245537362,"[128, 128, 128]"
1518364,29,Opposite Central Bank,681,53.3472789,-6.234994503,"[128, 128, 128]"
1518365,29,North Wall Quay Inbound Outside Eddie Rockets,1476,53.34790343,-6.243672766,"[128, 128, 128]"
1518366,29,Green Area Left Of Convention Centre,908,53.34775374,-6.240744181,"[128, 128, 128]"
1518367,29,Opposite Restaurant Boat,681,53.34727812,-6.237868349,"[128, 128, 128]"
1518368,29,"Opposite J P Morgan, N Wall Quay corner Castleforbes Rd",681,53.34707287,-6.23221173,"[128, 128, 128]"
1518369,29,"Beside Pwc, North Wall Quay",794,53.34758024,-6.239169119,"[128, 128, 128]"
1518373,29,"Opp A & L Goodbody, North Wall Quay",1816,53.34764834,-6.242726906,"[128, 128, 128]"
1520480,29,Mace - James Street,3633,53.34336042,-6.288805695,"[128, 128, 128]"
1520513,29,Crumlin Village - DCC Area Office - Taxi Rank,5791,53.32019042,-6.315925631,"[128, 128, 128]"
1520524,29,Crumlin Village - Paddy Power,6586,53.3203309,-6.316107096,"[128, 128, 128]"
1520540,29,Kilbarrack SC outside Top Fuel (Replacing WMS 2459),2611,53.38903872,-6.168402702,"[128, 128, 128]"
1520545,29,Ballymun Rd Outbound At Bus Stop 4680,2952,53.38500059,-6.265370038,"[128, 128, 128]"
1520548,29,Mellowes Rd - West Finglas Community Centre @ Bus Stop 983,4201,53.3901256,-6.310977958,"[128, 128, 128]"
1520553,29,Edenmore SC (Clinic Side) Replacing WMS 1339,2271,53.38818322,-6.182047748,"[128, 128, 128]"
1520558,29,Glasnevin Ave. - Autobahn Bar/Lounge,2952,53.38978844,-6.271425285,"[128, 128, 128]"
1520564,29,Crumlin Village - Church Of St. Agnes - South Central,6245,53.31927315,-6.315183111,"[128, 128, 128]"
1520572,29,Santry - 401 Collins Ave. - Costcutter/Post office Whitehall,2044,53.38173072,-6.241748088,"[128, 128, 128]"
1520573,29,Crumlin Village - Bus Stop 2329 - Four Star Pizza,6927,53.32088773,-6.316908723,"[128, 128, 128]"
1520624,29,Wifi Right - Famine Memorial - Opp. IFSC House,794,53.34796454,-6.249508339,"[128, 128, 128]"
1520625,29,WiFi Left - Famine Memorial - Opp. IFSC House,1362,53.3479804,-6.249553554,"[128, 128, 128]"
1521141,29,Phibsborough - Inbound N2 - Outside Todays Local Shop,3066,53.36176554,-6.272630456,"[128, 128, 128]"
1521145,29,Beach Rd - Steps Into Sean Moore Park - Sandymount,4201,53.33474024,-6.213741956,"[128, 128, 128]"
1521153,29,Kilmore Road Artane-at Bus Stop 4790,2157,53.38132553,-6.211781362,"[128, 128, 128]"
1521170,29,Ballymun Rd Outbound - Firestone Pizza,3747,53.39475087,-6.264011219,"[128, 128, 128]"
1521179,29,Rathmines Rd Lwr - McDonalds,8290,53.32365535,-6.265293456,"[128, 128, 128]"
1521181,29,Outside Civic Centre At Bus Stop 1256 On Bunraty Road,2157,53.39362896,-6.206923616,"[128, 128, 128]"
1521185,29,Temple Bar - Cows Lane - Tattoo Shop,3861,53.34404623,-6.268744532,"[128, 128, 128]"
1521189,29,Fairview Outside Little Sport Bike Shop,681,53.36366396,-6.234364696,"[128, 128, 128]"
1521194,29,Essex Quay - Bus Stop 1443,2839,53.34513278,-6.269648749,"[128, 128, 128]"
1521196,29,Christchurch Place - The Lord Edward Pub,8971,53.34322655,-6.270020216,"[128, 128, 128]"
1521201,29,Killester Outside Shops Near Beechcomber Pub (Replacing WMS2521),1589,53.37098292,-6.205044157,"[128, 128, 128]"
1521206,29,Killester - Rosemount Ave. Shops - Centra,2384,53.38033176,-6.198589637,"[128, 128, 128]"
1521208,29,Coolock - Tonglagee Road - Nursing Home,1135,53.39032336,-6.191243272,"[128, 128, 128]"
1521216,29,Northside SC Main Entrance Oscar Traynor Road,2384,53.39527903,-6.213992876,"[128, 128, 128]"
1521217,29,Ballymun Rd - Outbound Before Library @ Bus Stop 92,1930,53.3898797,-6.264636327,"[128, 128, 128]"
1521218,29,Phibsborough - N2 Outbound - Bus Stop 1506 - Opp. O’Briens Wines,2498,53.36669948,-6.272307438,"[128, 128, 128]"
1521224,29,Fleet Street Outside Tesco,6927,53.3457578,-6.260210152,"[128, 128, 128]"
1521228,29,Shangan Road Ballymun Outside Centra,4315,53.39558181,-6.262009134,"[128, 128, 128]"
1521229,29,Wellington Quay - ASTI CU #25 - Before Millenium Bridge,6927,53.34576383,-6.264662331,"[128, 128, 128]"
1521231,29,Wellington Quay - Bus Stop 312 - Bison Bar,5791,53.34554243,-6.266230673,"[128, 128, 128]"
1521232,29,Dolphin House - Essex St. East - Temple Bar,3861,53.34499442,-6.267037351,"[128, 128, 128]"
1521234,29,Rory Gallagher Corner Outside National Library Of Ireland - Temple Bar,2725,53.34529396,-6.265395451,"[128, 128, 128]"
1521236,29,Thomas St. - Tesco Express/Centra,4996,53.34274776,-6.278651968,"[128, 128, 128]"
1521237,29,Wellington Quay - IBAT College,8176,53.34558128,-6.265552968,"[128, 128, 128]"
1521238,29,Crampton Quay - City Link Bus,7495,53.346156,-6.262252882,"[128, 128, 128]"
1521239,29,Darndale - Malahide Rd -  Outside Lidl at Bus Stop 1203,3406,53.39662349,-6.187510784,"[128, 128, 128]"
1521245,29,Rathmines Rd Lwr - Bus Stop 1076 - Outside Flying Tiger,4315,53.323036,-6.26548992,"[128, 128, 128]"
1521251,29,Ballymun Rd Inbound - Citizens Information Office,1249,53.39558168,-6.263846139,"[128, 128, 128]"
1521255,29,Phibsborough - N2 Outbound - Bus Stop 198 - Opp Tesco Off Licence,5110,53.36169873,-6.272873254,"[128, 128, 128]"
1521258,29,Merchants Arch - Ha’penny Bridge,6359,53.34601564,-6.262892953,"[128, 128, 128]"
1523204,29,Westmoreland Street Outside Super Macs,2952,53.34626689,-6.259223076,"[128, 128, 128]"
1523212,29,Dean Plaza Off Francis Street Outside Funked Up Cycles,8744,53.33911619,-6.273540233,"[128, 128, 128]"
1523242,29,Patrick St - Spar - Pedestrain Xover,2725,53.33900927,-6.27246015,"[128, 128, 128]"
1523251,29,Drumcondra Outbound Bus 7602 Outside DCU,3179,53.37158231,-6.253380021,"[128, 128, 128]"
1523559,29,Raheny - St Annes Ave. at Bus Stop 4472 Opp. Mace,454,53.37639778,-6.178241187,"[128, 128, 128]"
